# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
isaacpi;1;2017-03-18 13:38:26 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:27 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:27 UTC;veth66c8854;0.00;2.00;0.00;0.39;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:27 UTC;docker0;0.00;1.00;0.00;0.04;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:27 UTC;eth0;1.00;0.00;0.07;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:28 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:28 UTC;veth66c8854;1.00;3.00;0.07;0.76;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:28 UTC;docker0;1.00;1.00;0.05;0.07;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:28 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:29 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:29 UTC;veth66c8854;0.00;6.00;0.00;0.77;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:29 UTC;docker0;0.00;3.00;0.00;0.31;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:29 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:30 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:30 UTC;veth66c8854;0.00;5.00;0.00;0.56;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:30 UTC;docker0;0.00;4.00;0.00;0.52;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:30 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:31 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:31 UTC;veth66c8854;0.00;3.00;0.00;0.22;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:31 UTC;docker0;0.00;2.00;0.00;0.18;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:31 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:32 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:32 UTC;veth66c8854;1.00;2.00;0.07;0.44;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:32 UTC;docker0;1.00;2.00;0.05;0.44;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:32 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:33 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:33 UTC;veth66c8854;0.00;6.00;0.00;0.91;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:33 UTC;docker0;0.00;1.00;0.00;0.14;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:33 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:33 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:34 UTC;wlan0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:34 UTC;veth66c8854;0.00;4.00;0.00;1.25;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:34 UTC;docker0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:34 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
isaacpi;1;2017-03-18 13:38:34 UTC;eth0;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
